00002BD100001000800000805F9B34FB	Methane Concentration
00002BD200001000800000805F9B34FB	Nitrogen Dioxide Concentration
00002BD300001000800000805F9B34FB	Non-Methane Volatile Organic Compounds Concentration
00002BD400001000800000805F9B34FB	Ozone Concentration
00002BD500001000800000805F9B34FB	Particulate Matter - PM1 Concentration
00002BD600001000800000805F9B34FB	Particulate Matter - PM2.5 Concentration
00002BD700001000800000805F9B34FB	Particulate Matter - PM10 Concentration
00002BD800001000800000805F9B34FB	Sulfur Dioxide Concentration
00002BD900001000800000805F9B34FB	Sulfur Hexafluoride Concentration
00002BDA00001000800000805F9B34FB	Hearing Aid Features
00002BDB00001000800000805F9B34FB	Hearing Aid Preset Control Point
00002BDC00001000800000805F9B34FB	Active Preset Index
00002BDD00001000800000805F9B34FB	Stored Health Observations
00002BDE00001000800000805F9B34FB	Fixed String 64
00002BDF00001000800000805F9B34FB	High Temperature
00002BE000001000800000805F9B34FB	High Voltage
00002BE100001000800000805F9B34FB	Light Distribution
00002BE200001000800000805F9B34FB	Light Output
00002BE300001000800000805F9B34FB	Light Source Type
00002BE400001000800000805F9B34FB	Noise
00002BE500001000800000805F9B34FB	Relative Runtime in a Correlated Color Temperature Range
00002BE600001000800000805F9B34FB	Time Second 32
00002BE700001000800000805F9B34FB	VOC Concentration
00002BE800001000800000805F9B34FB	Voltage Frequency
00002BE900001000800000805F9B34FB	Battery Critical Status
00002BEA00001000800000805F9B34FB	Battery Health Status
00002BEB00001000800000805F9B34FB	Battery Health Information
00002BEC00001000800000805F9B34FB	Battery Information
00002BED00001000800000805F9B34FB	Battery Level Status
00002BEE00001000800000805F9B34FB	Battery Time Status
00002BEF00001000800000805F9B34FB	Estimated Service Date
00002BF000001000800000805F9B34FB	Battery Energy Status
00002BF100001000800000805F9B34FB	Observation Schedule Changed
00002BF200001000800000805F9B34FB	Current Elapsed Time
00002BF300001000800000805F9B34FB	Health Sensor Features
00002BF400001000800000805F9B34FB	GHS Control Point
00002BF500001000800000805F9B34FB	LE GATT Security Levels
00002BF600001000800000805F9B34FB	ESL Address
00002BF700001000800000805F9B34FB	AP Sync Key Material
00002BF800001000800000805F9B34FB	ESL Response Key Material
00002BF900001000800000805F9B34FB	ESL Current Absolute Time
00002BFA00001000800000805F9B34FB	ESL Display Information
00002BFB00001000800000805F9B34FB	ESL Image Information
00002BFC00001000800000805F9B34FB	ESL Sensor Information
00002BFD00001000800000805F9B34FB	ESL LED Information
00002BFE00001000800000805F9B34FB	ESL Control Point
00002BFF00001000800000805F9B34FB	UDI for Medical Devices
00002C0000001000800000805F9B34FB	GMAP Role
00002C0100001000800000805F9B34FB	UGG Features
00002C0200001000800000805F9B34FB	UGT Features
00002C0300001000800000805F9B34FB	BGS Features
00002C0400001000800000805F9B34FB	BGR Features
00002C0500001000800000805F9B34FB	Percentage 8 Steps
00002C1400001000800000805F9B34FB	RAS Features Characteristic
00002C1500001000800000805F9B34FB	Real-time Ranging Data Characteristic
00002C1600001000800000805F9B34FB	On-demand Ranging Data Characteristic
00002C1700001000800000805F9B34FB	RAS Control Point Characteristic
00002C1800001000800000805F9B34FB	Ranging Data Ready Characteristic
00002C1900001000800000805F9B34FB	Ranging Data Overwritten Characteristic
0A852C5950D34492BFD322FE58A24F01	Helium Hotspot Public Key
14387801130C49E7B8772881C89CB258	Wi-Fi Provisioning Service Version
14387802130C49E7B8772881C89CB258	Wi-Fi Provisioning Control Point
14387803130C49E7B8772881C89CB258	Wi-Fi Provisioning Data Out
180EFDEF75794B4AB2DF72733B7FA2FE	Helium Hotspot Lights
21490001494A457398AFF126AF76F490	Distance Measurement Characteristic
21490002494A457398AFF126AF76F490	Azimuth Measurement Characteristic
21490003494A457398AFF126AF76F490	Elevation Measurement Characteristic
21490004494A457398AFF126AF76F490	DDF Feature
21490005494A457398AFF126AF76F490	Control Point
22EAC6E924D64BB5BE44B36ACE7C7BFB	Apple Data Source
2F7CABCE808D411F9A0CBB92BA96C102	Apple Entity Update
398168AA01114EC0B1FA171671270608	Helium Hotspot WiFi Connect
506A55C4B5E746FA83268ACAEB1189EB	Sensor Hub Temperature
51838AFF2D9AB32AB32A8187E41664BA	Sensor Hub Pressure
54220001F6A54007A371722F4EBD8436	MDS Supported Features Characteristic
54220002F6A54007A371722F4EBD8436	MDS Device Identifier Characteristic
54220003F6A54007A371722F4EBD8436	MDS Device Data URI Characteristic
54220004F6A54007A371722F4EBD8436	MDS Device Authorization Characteristic
54220005F6A54007A371722F4EBD8436	MDS Device Data Export Characteristic
57A70001935011EDA1EB0242AC120002	Status Characteristic
69D1D8F345E149A898219BBDFDAAD9D9	Apple Control Point
6A9A7A8EFCA54B02AAB254C531665872	Sensor Hub VOC
6E400002B5A3F393E0A9E50E24DCCA9E	UART RX Characteristic
6E400003B5A3F393E0A9E50E24DCCA9E	UART TX Characteristic
753E3050DF064B53B0905E1D810C4383	Sensor Hub Humidity
7731DE63BC6A41008AB189B2356B038B	Helium Hotspot WiFi SSID
7DFC60017D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC60027D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC60037D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC60047D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC60057D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
7DFC61017D1C495186AA8D9728F8D66C	Apple Reserved Characteristic
